goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;dimensions.Quantile;ATTR_ENDPOINT
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;68;Bolivia (Plurinational State of);2016.0;4.85728;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;68;Bolivia (Plurinational State of);2017.0;18.07316;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;68;Bolivia (Plurinational State of);2017.0;2.98671;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;68;Bolivia (Plurinational State of);2018.0;18.80999;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;68;Bolivia (Plurinational State of);2018.0;2.93172;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;68;Bolivia (Plurinational State of);2019.0;0.53493;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;68;Bolivia (Plurinational State of);2019.0;0.77082;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;70;Bosnia and Herzegovina;2007.0;2.03118;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;70;Bosnia and Herzegovina;2007.0;3.5248;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;72;Botswana;2015.0;6.22835;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;72;Botswana;2015.0;7.10875;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2006.0;5.29716;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2006.0;6.22139;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2009.0;7.15987;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2009.0;6.08856;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2011.0;5.35491;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2011.0;5.60207;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2012.0;5.89742;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2012.0;5.94584;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2015.0;6.91356;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2015.0;8.39076;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2016.0;2.79737;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2016.0;2.52151;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2017.0;2.11917;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2017.0;1.26606;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2018.0;0.858;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2018.0;1.84936;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2019.0;1.81894;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;76;Brazil;2019.0;0.788;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;100;Bulgaria;2007.0;25.36885;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;100;Bulgaria;2007.0;13.33934;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;854;Burkina Faso;2018.0;1.13836;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;854;Burkina Faso;2018.0;0;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;132;Cabo Verde;2007.0;3.5339;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;132;Cabo Verde;2007.0;7.19543;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;116;Cambodia;2013.0;1.21683;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;116;Cambodia;2013.0;0.55627;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
