DATAFLOW;REF_AREA;FREQ;MEASURE;SEX;TIME_PERIOD;OBS_VALUE;OBS_STATUS;UNIT_MEASURE_TYPE;UNIT_MEASURE;UNIT_MULT;SOURCE;NOTE_SOURCE;NOTE_INDICATOR;NOTE_CLASSIF;DECIMALS;UPPER_BOUND;LOWER_BOUND;ATTR_ENDPOINT
ILO:DF_HOW_UEMP_SEX_NB(1.0);MUS;A;HOW_UEMP_NB;SEX_M;2021;43.23;;NB;HR;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);MUS;A;HOW_UEMP_NB;SEX_F;2021;39.33;;NB;HR;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);NCL;A;HOW_UEMP_NB;SEX_T;2020;37.47;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);NCL;A;HOW_UEMP_NB;SEX_M;2020;39.45;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);NCL;A;HOW_UEMP_NB;SEX_F;2020;35.18;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_T;2020;41.54;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_M;2020;44.04;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_F;2020;37.89;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_T;2021;41.17;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_M;2021;43.79;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_F;2021;37.44;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_T;2022;42.38;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_M;2022;44.98;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);PRY;A;HOW_UEMP_NB;SEX_F;2022;38.73;;NB;HR;0;HS - Encuesta Permanente de Hogares Continua;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RUS;A;HOW_UEMP_NB;SEX_T;2020;38.88;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RUS;A;HOW_UEMP_NB;SEX_M;2020;39.43;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RUS;A;HOW_UEMP_NB;SEX_F;2020;38.29;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RUS;A;HOW_UEMP_NB;SEX_T;2021;38.95;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RUS;A;HOW_UEMP_NB;SEX_M;2021;39.51;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RUS;A;HOW_UEMP_NB;SEX_F;2021;38.36;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RWA;A;HOW_UEMP_NB;SEX_T;2020;37.28;;NB;HR;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RWA;A;HOW_UEMP_NB;SEX_M;2020;39.83;;NB;HR;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RWA;A;HOW_UEMP_NB;SEX_F;2020;34.07;;NB;HR;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RWA;A;HOW_UEMP_NB;SEX_T;2021;36.0;;NB;HR;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RWA;A;HOW_UEMP_NB;SEX_M;2021;38.16;;NB;HR;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);RWA;A;HOW_UEMP_NB;SEX_F;2021;33.27;;NB;HR;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SAU;A;HOW_UEMP_NB;SEX_T;2020;43.35;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SAU;A;HOW_UEMP_NB;SEX_M;2020;43.71;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SAU;A;HOW_UEMP_NB;SEX_F;2020;41.42;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SAU;A;HOW_UEMP_NB;SEX_T;2021;44.37;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SAU;A;HOW_UEMP_NB;SEX_M;2021;44.91;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SAU;A;HOW_UEMP_NB;SEX_F;2021;41.86;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SRB;A;HOW_UEMP_NB;SEX_T;2020;42.31;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SRB;A;HOW_UEMP_NB;SEX_M;2020;43.46;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SRB;A;HOW_UEMP_NB;SEX_F;2020;40.91;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SRB;A;HOW_UEMP_NB;SEX_T;2021;46.04;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SRB;A;HOW_UEMP_NB;SEX_M;2021;47.63;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SRB;A;HOW_UEMP_NB;SEX_F;2021;44.02;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVK;A;HOW_UEMP_NB;SEX_T;2020;39.84;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVK;A;HOW_UEMP_NB;SEX_M;2020;40.82;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVK;A;HOW_UEMP_NB;SEX_F;2020;38.63;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVK;A;HOW_UEMP_NB;SEX_T;2021;39.53;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVK;A;HOW_UEMP_NB;SEX_M;2021;40.44;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVK;A;HOW_UEMP_NB;SEX_F;2021;38.51;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVN;A;HOW_UEMP_NB;SEX_T;2020;39.46;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVN;A;HOW_UEMP_NB;SEX_M;2020;40.36;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);SVN;A;HOW_UEMP_NB;SEX_F;2020;38.4;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TLS;A;HOW_UEMP_NB;SEX_T;2021;27.19;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TLS;A;HOW_UEMP_NB;SEX_M;2021;27.93;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TLS;A;HOW_UEMP_NB;SEX_F;2021;26.03;;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TUR;A;HOW_UEMP_NB;SEX_T;2020;44.59;;NB;HR;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TUR;A;HOW_UEMP_NB;SEX_M;2020;46.44;;NB;HR;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TUR;A;HOW_UEMP_NB;SEX_F;2020;40.46;;NB;HR;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TUR;A;HOW_UEMP_NB;SEX_T;2021;45.14;;NB;HR;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TUR;A;HOW_UEMP_NB;SEX_M;2021;46.92;;NB;HR;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TUR;A;HOW_UEMP_NB;SEX_F;2021;41.22;;NB;HR;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TZA;A;HOW_UEMP_NB;SEX_T;2020;45.42;B;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held | Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TZA;A;HOW_UEMP_NB;SEX_M;2020;48.67;B;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held | Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);TZA;A;HOW_UEMP_NB;SEX_F;2020;42.04;B;NB;HR;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held | Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);UGA;A;HOW_UEMP_NB;SEX_T;2021;48.29;;NB;HR;0;LFS - National Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);UGA;A;HOW_UEMP_NB;SEX_M;2021;50.37;;NB;HR;0;LFS - National Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);UGA;A;HOW_UEMP_NB;SEX_F;2021;45.29;;NB;HR;0;LFS - National Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);URY;A;HOW_UEMP_NB;SEX_T;2020;36.91;B;NB;HR;0;LFS - Encuesta Continua de Hogares;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held | Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);URY;A;HOW_UEMP_NB;SEX_M;2020;40.02;B;NB;HR;0;LFS - Encuesta Continua de Hogares;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held | Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);URY;A;HOW_UEMP_NB;SEX_F;2020;33.15;B;NB;HR;0;LFS - Encuesta Continua de Hogares;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held | Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);URY;A;HOW_UEMP_NB;SEX_T;2021;37.01;;NB;HR;0;LFS - Encuesta Continua de Hogares;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);URY;A;HOW_UEMP_NB;SEX_M;2021;40.28;;NB;HR;0;LFS - Encuesta Continua de Hogares;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);URY;A;HOW_UEMP_NB;SEX_F;2021;33.1;;NB;HR;0;LFS - Encuesta Continua de Hogares;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_HOW_UEMP_SEX_NB(1.0);URY;A;HOW_UEMP_NB;SEX_T;2022;37.79;;NB;HR;0;LFS - Encuesta Continua de Hogares;Repository: ILO-STATISTICS - Micro data processing;Job coverage: Main job currently held;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
