COUNTRY_ISO_3;time_period_not_used;population;GHO;PUBLISHSTATE;YEAR;REGION;country_not_used;SEX;ENVCAUSE;obs_value_no_used_2;Numeric;Low;High;StdErr;StdDev;Comments;RAW_OBS_VALUE;ATTR_UNIT_MEASURE;ATTR_ENDPOINT
SOM;2019;15981.3005;AIR_4;PUBLISHED;2019;EMR;SOM;BTSX;ENVCAUSE039;1 306 [424-2 432];1305.82903;423.58225;2431.90888;;;;8.170981016219551;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SRB;2019;7401.0555;AIR_4;PUBLISHED;2019;EUR;SRB;BTSX;ENVCAUSE039;3 [2-4];3.0879;1.77575;4.46791;;;;0.041722427294323086;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SSD;2019;10447.666;AIR_4;PUBLISHED;2019;AFR;SSD;BTSX;ENVCAUSE039;790 [306-1 318];790.47329;305.60514;1317.659;;;;7.566027570176918;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
STP;2019;214.599;AIR_4;PUBLISHED;2019;AFR;STP;BTSX;ENVCAUSE039;6 [3-9];6.10163;3.08285;9.2563;;;;2.8432704719034105;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SUR;2019;600.3005;AIR_4;PUBLISHED;2019;AMR;SUR;BTSX;ENVCAUSE039;1 [0-2];1.04427;0.29443;2.00502;;;;0.1739578760970547;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SVK;2019;5453.924;AIR_4;PUBLISHED;2019;EUR;SVK;BTSX;ENVCAUSE039;3 [2-5];3.32243;1.54387;5.24867;;;;0.06091815727538558;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SVN;2019;2112.9015;AIR_4;PUBLISHED;2019;EUR;SVN;BTSX;ENVCAUSE039;0 [0-0];0.05632;0.02453;0.09296;;;;0.002665528894744975;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SWE;2019;10267.9215;AIR_4;PUBLISHED;2019;EUR;SWE;BTSX;ENVCAUSE039;0 [0-1];0.32195;0.06601;0.78694;;;;0.003135493390750991;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SWZ;2019;1169.613;AIR_4;PUBLISHED;2019;AFR;SWZ;BTSX;ENVCAUSE039;30 [12-50];29.82674;12.07011;50.1673;;;;2.5501375241212267;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SYC;2019;104.3725;AIR_4;PUBLISHED;2019;AFR;SYC;BTSX;ENVCAUSE039;0 [0-0];0.22556;0.10091;0.36012;;;;0.2161105655225275;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
SYR;2019;20098.2515;AIR_4;PUBLISHED;2019;EMR;SYR;BTSX;ENVCAUSE039;134 [78-191];134.20496;77.80231;190.6735;;;;0.6677444552825902;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TCD;2019;16126.866;AIR_4;PUBLISHED;2019;AFR;TCD;BTSX;ENVCAUSE039;2 886 [1 701-4 162];2886.03494;1700.63028;4162.24287;;;;17.89582017981671;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TGO;2019;8243.0945;AIR_4;PUBLISHED;2019;AFR;TGO;BTSX;ENVCAUSE039;476 [271-670];475.62102;270.8773;670.29821;;;;5.7699328813954525;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
THA;2019;71307.763;AIR_4;PUBLISHED;2019;SEAR;THA;BTSX;ENVCAUSE039;97 [58-138];97.42184;58.0094;137.78166;;;;0.13662164665016904;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TJK;2019;9337.003;AIR_4;PUBLISHED;2019;EUR;TJK;BTSX;ENVCAUSE039;570 [407-748];569.64965;406.78308;747.75758;;;;6.100990328481204;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TKM;2019;6158.42;AIR_4;PUBLISHED;2019;EUR;TKM;BTSX;ENVCAUSE039;144 [80-215];144.20733;80.27127;214.54129;;;;2.3416286969709765;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TLS;2019;1280.4375;AIR_4;PUBLISHED;2019;SEAR;TLS;BTSX;ENVCAUSE039;55 [16-101];55.25269;16.34784;101.0267;;;;4.315141504368624;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TON;2019;104.9505;AIR_4;PUBLISHED;2019;WPR;TON;BTSX;ENVCAUSE039;0 [0-1];0.29943;0.0;0.72839;;;;0.2853059299383995;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TTO;2019;1519.955;AIR_4;PUBLISHED;2019;AMR;TTO;BTSX;ENVCAUSE039;3 [1-5];2.5227;0.79791;4.7777;;;;0.16597201890845453;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TUN;2019;12049.3135;AIR_4;PUBLISHED;2019;EMR;TUN;BTSX;ENVCAUSE039;36 [21-53];36.3115;20.78704;52.94312;;;;0.30135741758233775;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TUR;2019;83481.684;AIR_4;PUBLISHED;2019;EUR;TUR;BTSX;ENVCAUSE039;71 [42-103];71.38162;42.03122;103.05398;;;;0.08550572602248896;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
TZA;2019;59872.579;AIR_4;PUBLISHED;2019;AFR;TZA;BTSX;ENVCAUSE039;1 592 [677-2 737];1592.49717;677.33253;2736.51892;;;;2.659810545324931;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
UGA;2019;42949.08;AIR_4;PUBLISHED;2019;AFR;UGA;BTSX;ENVCAUSE039;1 680 [900-2 432];1680.35931;899.85857;2432.1283;;;;3.9124454121019587;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
UKR;2019;44211.0945;AIR_4;PUBLISHED;2019;EUR;UKR;BTSX;ENVCAUSE039;28 [11-48];27.6512;11.29364;47.52317;;;;0.06254357715572954;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
URY;2019;3428.4085;AIR_4;PUBLISHED;2019;AMR;URY;BTSX;ENVCAUSE039;1 [0-1];0.61802;0.15605;1.31377;;;;0.018026439964782495;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
USA;2019;334319.6705;AIR_4;PUBLISHED;2019;AMR;USA;BTSX;ENVCAUSE039;30 [8-68];29.93918;7.7883;68.4386;;;;0.008955255296591948;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
UZB;2019;32976.948;AIR_4;PUBLISHED;2019;EUR;UZB;BTSX;ENVCAUSE039;318 [215-432];317.69705;215.40208;432.04812;;;;0.9633913059510542;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
VCT;2019;104.9235;AIR_4;PUBLISHED;2019;AMR;VCT;BTSX;ENVCAUSE039;0 [0-1];0.29261;0.06987;0.5859;;;;0.2788793740201194;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
VEN;2019;28971.6835;AIR_4;PUBLISHED;2019;AMR;VEN;BTSX;ENVCAUSE039;186 [84-297];185.6789;83.85198;297.47576;;;;0.6408978615274462;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
VNM;2019;95776.7165;AIR_4;PUBLISHED;2019;WPR;VNM;BTSX;ENVCAUSE039;620 [346-910];619.54268;345.74681;910.17278;;;;0.6468614738948584;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
VUT;2019;304.4045;AIR_4;PUBLISHED;2019;WPR;VUT;BTSX;ENVCAUSE039;3 [0-7];2.63772;0.0;7.4032;;;;0.8665180705278667;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
WSM;2019;211.9055;AIR_4;PUBLISHED;2019;WPR;WSM;BTSX;ENVCAUSE039;0 [0-1];0.35679;0.0;1.06232;;;;0.1683722225237193;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
YEM;2019;31546.691;AIR_4;PUBLISHED;2019;EMR;YEM;BTSX;ENVCAUSE039;1 802 [772-2 822];1802.18178;771.59174;2822.42773;;;;5.712744262147811;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
ZAF;2019;58087.055;AIR_4;PUBLISHED;2019;AFR;ZAF;BTSX;ENVCAUSE039;1 116 [617-1 647];1116.16673;617.07462;1646.66042;;;;1.9215412625067665;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
ZMB;2019;18380.4765;AIR_4;PUBLISHED;2019;AFR;ZMB;BTSX;ENVCAUSE039;619 [182-1 143];618.69992;181.76272;1143.22223;;;;3.3660711679591113;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
ZWE;2019;15354.6075;AIR_4;PUBLISHED;2019;AFR;ZWE;BTSX;ENVCAUSE039;266 [72-504];265.97081;72.17326;504.11971;;;;1.7321889211430508;The burden of disease attributable to ambient air pollution expressed as Number of deaths of children under 5 years per 100.000 children under 5 years. Note: Data about deaths drawm from WHO (https://apps.who.int/gho/data/node.imr.AIR_4?lang=en), refering to year 2016. Data about population under 5 years drawn from UNICEF (https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.DM_POP_U5..&startPeriod=2008&endPeriod=2018), referring to year 2018. Due to a lack of matching data, the WHO data from 2016 had to be normalized with population data from 2018.;http://apps.who.int/gho/athena/api/GHO/AIR_4.csv
