DATAFLOW;REF_AREA;FREQ;MEASURE;OCU;TIME_PERIOD;OBS_VALUE;OBS_STATUS;UNIT_MEASURE_TYPE;UNIT_MEASURE;UNIT_MULT;SOURCE;NOTE_SOURCE;NOTE_INDICATOR;NOTE_CLASSIF;DECIMALS;UPPER_BOUND;LOWER_BOUND;ATTR_ENDPOINT
ILO:DF_EAR_GGAP_OCU_RT(1.0);ARM;A;EAR_GGAP_RT;OCU_ISCO08_7;2021;33.01;;RT;PT;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old;AMD: Dram;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);ARM;A;EAR_GGAP_RT;OCU_ISCO08_8;2021;16.32;;RT;PT;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old;AMD: Dram;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);ARM;A;EAR_GGAP_RT;OCU_ISCO08_9;2021;15.04;;RT;PT;0;LFS - Household Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old;AMD: Dram;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2020;19.99;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_1;2020;5.91;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_2;2020;-9.28;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_3;2020;6.72;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_4;2020;-3.19;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_5;2020;32.5;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_6;2020;22.59;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_7;2020;46.58;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_8;2020;47.19;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_9;2020;22.03;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_0;2020;-38.26;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2021;8.61;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_1;2021;9.34;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_2;2021;-0.34;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_3;2021;2.28;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_4;2021;-11.13;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_5;2021;29.58;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_6;2021;15.34;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_7;2021;38.19;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_8;2021;32.88;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_9;2021;14.15;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_0;2021;17.21;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2022;9.8;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_1;2022;19.73;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_2;2022;1.37;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_3;2022;3.03;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_4;2022;-1.44;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_5;2022;24.76;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_6;2022;-3.72;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_7;2022;35.96;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_8;2022;31.46;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_9;2022;12.62;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BIH;A;EAR_GGAP_RT;OCU_ISCO08_0;2022;-1.36;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers;Break in series: Methodology revised | BAM: Marka;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2020;-8.98;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_1;2020;0.0;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_2;2020;-0.5;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_3;2020;7.74;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_4;2020;-7.6;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_5;2020;11.73;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_6;2020;-13.01;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_7;2020;-3.16;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_8;2020;30.18;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_9;2020;-7.79;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_0;2020;19.29;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: September | Population coverage: Excluding institutional population;Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2021;-11.18;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_1;2021;-11.11;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_2;2021;-4.35;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_3;2021;17.7;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_4;2021;-4.96;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_5;2021;14.85;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_6;2021;-23.53;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);BLZ;A;EAR_GGAP_RT;OCU_ISCO08_7;2021;4.76;;RT;PT;0;LFS - Labour Force Survey;Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | BZD: Belize dollar;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
