SOURCE_ID;SOURCE_ID;STARTPERIOD;ENDPERIOD;TIMEPERIOD;FILE_PATH;WPA_OBS_RAW_COL;VALUE_ID;WPA_YEAR_COL;TIME_PERIOD;startPeriod;endPeriod;SHEET_NAME;RAW_OBS_VALUE_COLUMN_NAME;EXTRACTOR_CLASS;RAW_OBS_VALUE_TYPE;INVERT_NORMALIZATION;NORMALISE_TO_100000;SOURCE_TITLE;ENDPOINT_URL;SOMETHING;STUFF;ADDRESS;INDICATOR_ID;VALUE_ID_default;SOURCE_TYPE;SOURCE_BODY;SOURCE_TITLE_default;ADDRESS_default;EXTRACTOR_CLASS_default;FORMER_SOURCE_ID;ENDPOINT_URL_default;un_treaty_data_col;WPA_OBS_RAW_COL_default;WPA_YEAR_COL_default;RAW_OBS_VALUE_COLUMN_NAME_default;COUNTRY_NAME_COLUMN_NAME;RAW_OBS_VALUE_TYPE_default;ATTR_RATIFICATION_DATE_COLUMN_NAME;ATTR_UNIT_MEASURE;INVERT_NORMALIZATION_default;DIMENSION_VALUES_NORMALIZATION;UNIT_MEASURE;COMMENT;COMMENTS;FILE_PATH_default;NRGI_SECTOR;LINKT_TO;NORMALISE_TO_100000_default;PROJECT;INDEX;ISSUE;CATEGORY;INDICATOR_CODE_2018;INDICATOR_NAME;INDICATOR_DESCRIPTION;INDICATOR_EXPLANATION;STATUS;COMMENTS_default;EFFECTIVE_OF;CURRENT;CALCULATION_TYPE;LEGACY_DATA_FROM;REPLACES_IND_ID;DIMENSION_VALUES_NORMALIZATION_default;UNIT_MEASURE_default;CORRESPONDING_SOURCE;CORRESPONDING_VALUE_TYPE;SORTING_COLUMN;INDICATOR_ACR;COMMENT_default;INDEX_CODE;ISSUE_CODE;CATEGORY_CODE;INDICATOR_CODE;TYPE;RANGE;VALUE_ENCODING;VALUE_LABELS;NA_ENCODING;UNITS;CRBA_RELEASE_YEAR
120;X-197;xxx;xxx;xxx;;;V-46;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;;;"SDG database 12.1.1 Countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or target into national policies (1 = YES; 0 = NO) SG_SCP_CNTRY";https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_SCP_CNTRY&pageSize=999999999;;;https://unstats.un.org/sdgs/indicators/database/;I-206;V-46;API (SDG);UN SDG;"SDG database 12.1.1 Countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or target into national policies (1 = YES; 0 = NO) SG_SCP_CNTRY";https://unstats.un.org/sdgs/indicators/database/;etl.source_adapter.json.DefaultJsonExtractor;S-218;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_SCP_CNTRY&pageSize=999999999;;;;;;;;;;;;;;;;;;CRBA;Marketplace;Product Safety;Legal framework national;NEW;National action plan on sustainable consumption and production;"SDG database 12.1.1 Countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or target into national policies (1 = YES; 0 = NO) SG_SCP_CNTRY";;Created;;2020.0;1.0;automated;2020.0;;;;;;206.0;NAPSCP;;MP;PS;LF;MP_PS_LF_NAPSCP;Categorical;[1,2];"2=1;  1=''; 1=np.nan; 1=None; 1=NaN";"2=Yes; 1=No";1.0;;2023
121;X-198;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators: Regulatory Quality (Ability of the government to formulate and implement sound policies and regulations thatpermit and promote private sector development);https://api.worldbank.org/v2/country/all/indicator/RQ.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-207;V-5;API (WB);World Bank;World governance indicators: Regulatory Quality (Ability of the government to formulate and implement sound policies and regulations thatpermit and promote private sector development);https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-219;https://api.worldbank.org/v2/country/all/indicator/RQ.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Marketplace;Product Safety;Enforcement;NEW;Regulatory quality;Ability of the government to formulate and implement sound policies and regulations thatpermit and promote private sector development;Indicates quality of regulation in general and thus a proxy;Created;;2020.0;1.0;automated;;;;IDX;;;207.0;REGQUA;;MP;PS;EN;MP_PS_EN_REGQUA;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
122;X-199;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators: Rule of law (quality of contract enforcement, property rights, the police, and the courts, and likelihood of crime and violence);https://api.worldbank.org/v2/country/all/indicator/RL.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-208;V-5;API (WB);World Bank;World governance indicators: Rule of law (quality of contract enforcement, property rights, the police, and the courts, and likelihood of crime and violence);https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-220;https://api.worldbank.org/v2/country/all/indicator/RL.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Marketplace;Product Safety;Enforcement;NEW;Rule of law;Rule of law, quality of contract enforcement, property rights, the police, and the courts, and likelihood of crime and violence;A proxy for access to dispute resolution and justice ;Created;;2020.0;1.0;automated;;;;IDX;;;208.0;RULLAW;;MP;PS;EN;MP_PS_EN_RULLAW;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
123;X-200;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.csv.DefaultCSVExtractor;;inverted;;CDDEM Countdown Demographic Dataflow, Causes of under 5 deaths [D18];https://sdmx.data.unicef.org/ws/public/sdmxapi/rest/data/CD2030,CDDEM,1.0/D18.PERTHOUSANDLIVEBIRTHS....?format=sdmx-csv;;;https://sdmx.data.unicef.org/webservice/data.html;I-94;V-5;API (UNICEF);UNICEF;CDDEM Countdown Demographic Dataflow, Causes of under 5 deaths [D18];https://sdmx.data.unicef.org/webservice/data.html;etl.source_adapter.csv.DefaultCSVExtractor;S-221;https://sdmx.data.unicef.org/ws/public/sdmxapi/rest/data/CD2030,CDDEM,1.0/D18.PERTHOUSANDLIVEBIRTHS....?format=sdmx-csv;;;;;;;;;inverted;"DIM_CAUSE_TYPE==""CH17: Injuries""& DIM_AGE_GROUP==""0-5 YEARS"" & DIM_SEX ==""BOTH_SEXES"" ";PER1000LIVEBIRTHS;;;;;;;CRBA;Marketplace;Product Safety;Outcome;3.2.1;Death rates from injuries;Death rate from injuries among children under 5;;Created;;2018.0;1.0;automated;2018.0;;"DIM_CAUSE_TYPE==""CH17: Injuries""& DIM_AGE_GROUP==""0-5 YEARS"" & DIM_SEX ==""BOTH_SEXES"" ";PER1000LIVEBIRTHS;;;94.0;DERAIN;;MP;PS;OC;MP_PS_OC_DERAIN;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
124;X-201;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;inverted;;SDG database 2.1.2  Prevalence of moderate or severe food insecurity in the adult population (%) AG_PRD_FIESMSI;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_PRD_FIESMS&pageSize=999999999;;;https://unstats.un.org/sdgs/indicators/database/;I-209;V-5;API (SDG);UN SDG;SDG database 2.1.2  Prevalence of moderate or severe food insecurity in the adult population (%) AG_PRD_FIESMSI;https://unstats.un.org/sdgs/indicators/database/;etl.source_adapter.json.DefaultJsonExtractor;S-222;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_PRD_FIESMS&pageSize=999999999;;;;;;;;;inverted;"DIM_AGE_GROUP==""ALL AGES"" & DIM_SEX==""BOTH_SEXES""";PCNT;;;;;;;CRBA;Community and Environment;Land rights;Outcome;NEW;Food insecurity;Prevalence of moderate or severe food insecurity (%), AG_PRD_FIESMS;An proxy for access to land for subsistence farming (indigenous or community land tenure);Created;;2020.0;1.0;automated;;;"DIM_AGE_GROUP==""ALL AGES"" & DIM_SEX==""BOTH_SEXES""";PCNT;;;209.0;FOOINS;;CE;LR;OC;CE_LR_OC_FOOINS;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
125;X-202;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators: Voice and accountability ;https://api.worldbank.org/v2/country/all/indicator/VA.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-210;V-5;API (WB);World Bank;World governance indicators: Voice and accountability ;https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-223;https://api.worldbank.org/v2/country/all/indicator/VA.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Community and Environment;Land rights;Enforcement;ADD;Voice and Accountability;Participation in elections, freedom of expression, freedom of association, and a free media. ;Proxy for degree of public participation and consultation in decision-making;Created;;2020.0;1.0;automated;;;;IDX;;;210.0;VOIACC;;CE;LR;EN;CE_LR_EN_VOIACC;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
126;X-203;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;SDG database 12.4.1  Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals SG_HAZ_CMRBASEL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999;;;https://unstats.un.org/sdgs/indicators/database/;I-211;V-5;API (SDG);UN SDG;SDG database 12.4.1  Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals SG_HAZ_CMRBASEL;https://unstats.un.org/sdgs/indicators/database/;etl.source_adapter.json.DefaultJsonExtractor;S-224;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999;;;;;;;;;not inverted;;PCNT;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Enforcement;ADD;Reporting on hazardous waste commitments (Basel convention);Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals SG_HAZ_CMRBASEL;indicator of implementation of conventions on hazardous waste etc;Created;;2020.0;1.0;automated;;;;PCNT;;;211.0;RHWCBC;;CE;RD;EN;CE_RD_EN_RHWCBC;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
127;X-204;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;"SDG database 12.4.1 Reporting on hazardous waste commitments. 
Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals SG_HAZ_CMRSTHOLM";https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999;;;https://unstats.un.org/sdgs/indicators/database/;I-212;V-5;API (SDG);UN SDG;"SDG database 12.4.1 Reporting on hazardous waste commitments. 
Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals SG_HAZ_CMRSTHOLM";https://unstats.un.org/sdgs/indicators/database/;etl.source_adapter.json.DefaultJsonExtractor;S-225;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999;;;;;;;;;not inverted;;PCNT;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Enforcement;ADD;Reporting on hazardous waste commitments (Stockholm convention);Reporting on hazardous waste commitments. Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals SG_HAZ_CMRSTHOLM;indicator of implementation of conventions on hazardous waste etc;Created;;2020.0;1.0;automated;;;;PCNT;;;212.0;RHWCSC;;CE;RD;EN;CE_RD_EN_RHWCSC;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
128;X-205;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators: Political stability and absence of violence (Perceptions of the likelihood of political instability and/or politicallymotivated violence, including terrorism);https://api.worldbank.org/v2/country/all/indicator/PV.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-213;V-5;API (WB);World Bank;World governance indicators: Political stability and absence of violence (Perceptions of the likelihood of political instability and/or politicallymotivated violence, including terrorism);https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-226;https://api.worldbank.org/v2/country/all/indicator/PV.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Community and Environment;Security arrangements;Enforcement;ADD;Political Stability and Absence of Violence;Perceptions of the likelihood of political instability and/or politicallymotivated violence, including terrorism.;Indicator for ability of government to maintain stability and peace;Created;;2020.0;1.0;automated;;;;IDX;;;213.0;POSTAV;;CE;SA;EN;CE_SA_EN_POSTAV;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
129;X-206;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;SDG database 13.1.2 Score of adoption and implementation of national DRR strategies in line with the Sendai Framework SG_DSR_LGRGSR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_LGRGSR&pageSize=999999999;;;https://unstats.un.org/sdgs/indicators/database/;I-214;V-5;API (SDG);UN SDG;SDG database 13.1.2 Score of adoption and implementation of national DRR strategies in line with the Sendai Framework SG_DSR_LGRGSR;https://unstats.un.org/sdgs/indicators/database/;etl.source_adapter.json.DefaultJsonExtractor;S-227;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_DSR_LGRGSR&pageSize=999999999;;;;;;;;;not inverted;"DIM_SDG_INDICATOR==""1.5.3""";IDX;;;;;;;CRBA;Community and Environment;Natural disasters;Enforcement;ADD;National strategy aligned with Sendai Framework;Number of countries that reported having a National DRR Strategy which is aligned to the Sendai Framework  SG_DSR_SFDRR;SDG database;Created;;2020.0;1.0;automated;;;"DIM_SDG_INDICATOR==""1.5.3""";IDX;;;214.0;NASASF;;CE;ND;EN;CE_ND_EN_NASASF;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
130;X-207;xxx;xxx;xxx;;;V-27;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;Child Pornography: Model Legislation and Global Review (9th edition): ;nan;;;https://www.icmec.org/wp-content/uploads/2018/12/CSAM-Model-Law-9th-Ed-FINAL-12-3-18.pdf;I-215;V-27;PDF;ICMEC;Child Pornography: Model Legislation and Global Review (9th edition): ;https://www.icmec.org/wp-content/uploads/2018/12/CSAM-Model-Law-9th-Ed-FINAL-12-3-18.pdf;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-228;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Legal framework national;NEW;Criminalisation of possession of CSAM;Legislation criminalises knowing possession of CSAM, regardless of intent to distribute;;Created;;2020.0;1.0;automated;;;;;;;215.0;CRPOCS;;MP;OL;LF;MP_OL_LF_CRPOCS;Categorical;[0,1,2,3];"2=Yes; 2=yes; 1=No; 1=no; 0=No data; 0=don't know;0=Don't know; 0=No data received; 0=No response; 0=Unknown; 0=unknown";"2=Yes; 1=No; 0=Don't know/ No data received/ No response/ No data";;;2023
131;X-209;xxx;xxx;xxx;;;V-5;;;;;;Disaster Stock Displacement (Raw);etl.source_adapter.idmc.IDMC_Extractor;;inverted;;Global Internal Displacement Database. Disasters stock Displacements;https://api.idmcdb.org/api/displacement_data/xlsx?year={startYear}&year={endYear}&range=true&ci=IDMCWSHSOLO009;;;http://www.internal-displacement.org/database/displacement-data;I-217;V-5;Excel (no URL);Internal Displacement Monitoring Centre;Global Internal Displacement Database. Disasters stock Displacements;http://www.internal-displacement.org/database/displacement-data;etl.source_adapter.idmc.IDMC_Extractor;S-230;https://api.idmcdb.org/api/displacement_data/xlsx?year={startYear}&year={endYear}&range=true&ci=IDMCWSHSOLO009;;;;Disaster Stock Displacement (Raw);;;;Total number of internally displaced persons (natural disasters) per 100.000 people. Calculated as 'Total Number of IDPs (Conflict and violence)' taken from https://www.internal-displacement.org/database/displacement-data multiplied by 100 and divided by 'Total Population (given in 1.000)' ;inverted;;RATE_100000;;;;;;;CRBA;Community and Environment;Natural disasters;Outcome;3.3.3;Number of people internally displaced by natural disasters;Number of internally displaced persons (IDPs) (natural disasters) per 100,000 population;;Created;;2018.0;1.0;automated;2018.0;;;RATE_100000;;;217.0;NPIDND;;CE;ND;OC;CE_ND_OC_NPIDND;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
132;X-213;xxx;xxx;xxx;;;V-25;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);nan;;;https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;I-66;V-25;Website (static html);UNICEF research;National Action Plans on Business and Human Rights (sources: Danish Institute for Business and Human Rights and UN OHCHR);https://globalnaps.org/issue/childrens-rights/ and https://www.ohchr.org/EN/Issues/Business/Pages/NationalActionPlans.aspx;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-234;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Workplace;Decent working conditions;Enforcement;NEW;National Action Plan on Business and Human Rights;National Action Plan on Business and Human Rights;;Created;;2020.0;1.0;research;;;;;;;66.0;NAPBHR;;WP;DW;EN;WP_DW_EN_NAPBHR;Categorical;[0,1,2,3,4];"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, there is a NAP; 3=Yes, but the NAP does not address children’s rights specifically; 2=In progress; 2=No, but the state has committed to doing one or has started the process; 1=No; 1=No, not listed a having an action plan or developing one; 0=No data";"4=Yes, and the NAP addresses children’s rights specifically; 3=Yes, but the NAP does not address children’s rights specifically; 2=No, but the state has committed to doing one or has started the process; 1=No, not listed a having an action plan or developing one";;;2023
133;X-215;xxx;xxx;xxx;;;V-36;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;National standards body (sources: ISO and IEC);nan;;;https://www.iso.org/members.html and https://www.iec.ch/dyn/www/f?p=103:5:0;I-93;V-36;Website (static html);UNICEF research;National standards body (sources: ISO and IEC);https://www.iso.org/members.html and https://www.iec.ch/dyn/www/f?p=103:5:0;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-236;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Marketplace;Product Safety;Legal framework national;NEW;National standards body;Does the country have a National Standards Body (NSB)?;;Created;;2020.0;1.0;research;;;;;;;93.0;NASTBO;;MP;PS;LF;MP_PS_LF_NASTBO;Categorical;[0,1,2];"2=Yes, the country has a national standards authority (ISO); 2=Yes, the country has a national standards authority (ISO and IEC); 1=No ISO or IEC national standards authority";"2=Yes, the country has a national standards authority (ISO) OR  the country has both ISO and IEC; 1=No ISO or IEC national standards authority";;;2023
134;X-216;xxx;xxx;xxx;;;V-44;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;Regulation of PMSCOs (sources: OHCHR and University of Denver Private Security Monitor);nan;;;https://www.international.gc.ca/world-monde/issues_development-enjeux_developpement/human_rights-droits_homme/principles-vancouver-principes.aspx?lang=eng and https://www.icrc.org/en/doc/assets/files/2012/paris-principles-adherents-2011.pdf;I-158;V-44;Website (static html);UNICEF research;Regulation of PMSCOs (sources: OHCHR and University of Denver Private Security Monitor);https://www.international.gc.ca/world-monde/issues_development-enjeux_developpement/human_rights-droits_homme/principles-vancouver-principes.aspx?lang=eng and https://www.icrc.org/en/doc/assets/files/2012/paris-principles-adherents-2011.pdf;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-237;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Community and Environment;Security arrangements;Legal framework national;1.2.3.2; Prevention of the recruitment and use of child soldiers;Has the country endorsed the Paris Commitments and the Vancouver Principles to prevent the recruitment and use of child soldiers?;;Created;;2018.0;1.0;manual;2018.0;;;;;;158.0;REPMSC;;CE;SA;LF;CE_SA_LF_REPMSC;Categorical;[0,1,2,3];"3=Yes, the country has endorsed both the Vancouver Principles and the Paris Commitments; 3=BOTH; 2=Yes, the country has endorsed the Paris Commitments and Principles; 2=One; 2=ONE; 2=one; 2=Yes, the country has endorsed the Vancouver Principles ; 1=NO;1=The country has not endorsed either the Vancouver Principles or the Paris Commitments";"3=Yes, the country has endorsed both the Vancouver Principles and the Paris Commitments;2=Yes, the country has endorsed the Paris Commitments and Principles OR Yes, the country has endorsed the Vancouver Principles ; 1=The country has not endorsed either the Vancouver Principles or the Paris Commitments";;;2023
135;X-217;xxx;xxx;xxx;;;V-61;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;Consumer protection monitoring body (sources: FTC and ICPEN);nan;;;https://www.ftc.gov/policy/international/competition-consumer-protection-authorities-worldwide#c and https://www.icpen.org/who-we-are;I-203;V-61;Website (static html);UNICEF research;Consumer protection monitoring body (sources: FTC and ICPEN);https://www.ftc.gov/policy/international/competition-consumer-protection-authorities-worldwide#c and https://www.icpen.org/who-we-are;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-238;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Marketplace;Product Safety;Enforcement;1.1.2.1;Consumer protection enforcement authority;Existence of a national authority responsible for consumer protection;;Updated;;2020.0;1.0;research;2018.0;;;;;;202.0;COPREA;;MP;PS;EN;MP_PS_EN_COPREA;Categorical;[1,2];"2=Yes, the country has a consumer protection authority listed; 2=Yes the country has a consumer protection law enforcement authority which is a member of ICPEN; 1=No consumer protection authority listed ";"2=Yes, the country has a consumer protection authority listed OR Yes, the country has a consumer protection law enforcement authority which is a member of ICPEN; 1=No consumer protection authority listed ";;;2023
136;X-218;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;Trained teachers in preprimary education (% of total teachers);https://api.worldbank.org/v2/country/all/indicator/SE.PRE.TCAQ.ZS?format=json&per_page=10000;;;https://databank.worldbank.org/reports.aspx?source=2&series=SE.PRE.TCAQ.ZS;I-220;V-5;API (WB);World Bank;Trained teachers in preprimary education (% of total teachers);https://databank.worldbank.org/reports.aspx?source=2&series=SE.PRE.TCAQ.ZS;etl.source_adapter.json.DefaultJsonExtractor;S-239;https://api.worldbank.org/v2/country/all/indicator/SE.PRE.TCAQ.ZS?format=json&per_page=10000;;;;;;;;;not inverted;;PCNT;;;;;;;CRBA;Workplace;Maternity and paternity protection;Enforcement;NEW;Quality of pre-primary teaching;Trained teachers in preprimary education (% of total teachers);;Created;;2020.0;1.0;automated;;;;PCNT;;;197.0;QUPRTE;;WP;MP;EN;WP_MP_EN_QUPRTE;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
